run_id,scenario,label,rep,timestamp,protocol,direction,event,bytes,detail,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,outgoing,traffic,77,backend_to_client,1.0,0.5,0.5237681466263422,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.6,0.4,0.3,0.0751953125,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP-FLOOD-R3,coap_flood,coap_request_flood,3,2026-03-02T17:17:36Z,coap,incoming,traffic,23,client_to_backend,1.0,0.5,0.38206899538542166,0.5,0.3,0.5,0.0,0.3,0.25,0.05,0.2,0.4,0.3,0.0224609375,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
